date,race,turnover_pool,turnover,timestamp
20210516,1,poolInvPoolTotPLA,"$ 7,533,222","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotQIN,"$ 11,450,783","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotQPL,"$ 13,754,224","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotSUM,"$ 48,098,010","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotTCE,"$ 1,687,063","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotTOTALSUM,"$ 49,880,220","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotWIN,"$ 9,038,146","2021/05/16, 12:49:06"
20210516,1,poolInvPoolTotDBL,"$ 1,819,030","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotF-F,"$ 2,321,655","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotFCT,"$ 2,417,518","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotPLA,"$ 7,692,855","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotQIN,"$ 11,713,721","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotQPL,"$ 13,986,983","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotSUM,"$ 49,095,417","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotTCE,"$ 1,735,255","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotTOTALSUM,"$ 50,914,447","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotWIN,"$ 9,227,430","2021/05/16, 12:50:07"
20210516,1,poolInvPoolTotDBL,"$ 1,914,450","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotF-F,"$ 2,482,855","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotFCT,"$ 2,536,931","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotPLA,"$ 8,064,823","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotQIN,"$ 12,251,591","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotQPL,"$ 14,642,030","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotSUM,"$ 51,503,695","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotTCE,"$ 1,836,024","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotTOTALSUM,"$ 53,418,145","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotWIN,"$ 9,689,441","2021/05/16, 12:51:07"
20210516,1,poolInvPoolTotDBL,"$ 1,914,450","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotF-F,"$ 2,482,855","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotFCT,"$ 2,536,931","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotPLA,"$ 8,064,823","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotQIN,"$ 12,251,591","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotQPL,"$ 14,642,030","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotSUM,"$ 51,503,695","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotTCE,"$ 1,836,024","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotTOTALSUM,"$ 53,418,145","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotWIN,"$ 9,689,441","2021/05/16, 12:52:07"
20210516,1,poolInvPoolTotDBL,"$ 2,022,640","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotF-F,"$ 2,675,832","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotFCT,"$ 2,694,602","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotPLA,"$ 8,592,451","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotQIN,"$ 13,057,455","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotQPL,"$ 15,432,899","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotSUM,"$ 54,812,654","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotTCE,"$ 1,967,857","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotTOTALSUM,"$ 56,835,294","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotWIN,"$ 10,391,558","2021/05/16, 12:53:08"
20210516,1,poolInvPoolTotDBL,"$ 2,091,650","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotF-F,"$ 2,929,122","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotFCT,"$ 2,802,681","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotPLA,"$ 8,942,922","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotQIN,"$ 13,580,174","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotQPL,"$ 15,916,893","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotSUM,"$ 56,934,391","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotTCE,"$ 2,063,815","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotTOTALSUM,"$ 59,026,041","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotWIN,"$ 10,698,784","2021/05/16, 12:54:09"
20210516,1,poolInvPoolTotDBL,"$ 2,174,210","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotF-F,"$ 3,096,821","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotFCT,"$ 2,942,225","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotPLA,"$ 9,321,737","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotQIN,"$ 14,241,859","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotQPL,"$ 16,461,242","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotSUM,"$ 59,308,799","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotTCE,"$ 2,186,531","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotTOTALSUM,"$ 61,483,009","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotWIN,"$ 11,058,384","2021/05/16, 12:55:09"
20210516,1,poolInvPoolTotDBL,"$ 2,174,210","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotF-F,"$ 3,096,821","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotFCT,"$ 2,942,225","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotPLA,"$ 9,321,737","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotQIN,"$ 14,241,859","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotQPL,"$ 16,461,242","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotSUM,"$ 59,308,799","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotTCE,"$ 2,186,531","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotTOTALSUM,"$ 61,483,009","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotWIN,"$ 11,058,384","2021/05/16, 12:56:10"
20210516,1,poolInvPoolTotDBL,"$ 2,274,470","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotF-F,"$ 3,299,826","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotFCT,"$ 3,113,141","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotPLA,"$ 9,833,859","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotQIN,"$ 14,879,302","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotQPL,"$ 17,104,071","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotSUM,"$ 62,078,774","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotTCE,"$ 2,321,549","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotTOTALSUM,"$ 64,353,244","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotWIN,"$ 11,527,026","2021/05/16, 12:57:10"
20210516,1,poolInvPoolTotDBL,"$ 2,376,780","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotF-F,"$ 3,552,868","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotFCT,"$ 3,300,020","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotPLA,"$ 10,433,729","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotQIN,"$ 15,702,019","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotQPL,"$ 17,850,818","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotSUM,"$ 65,371,158","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotTCE,"$ 2,453,422","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotTOTALSUM,"$ 67,747,938","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotWIN,"$ 12,078,282","2021/05/16, 12:58:10"
20210516,1,poolInvPoolTotDBL,"$ 2,767,050","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotF-F,"$ 4,089,863","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotFCT,"$ 3,853,312","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotPLA,"$ 12,591,821","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotQIN,"$ 19,347,544","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotQPL,"$ 20,417,681","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotSUM,"$ 77,933,621","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotTCE,"$ 2,936,689","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotTOTALSUM,"$ 80,700,671","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotWIN,"$ 14,696,711","2021/05/16, 12:59:11"
20210516,1,poolInvPoolTotDBL,"$ 2,767,050","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotF-F,"$ 4,089,863","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotFCT,"$ 3,853,312","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotPLA,"$ 12,591,821","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotQIN,"$ 19,347,544","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotQPL,"$ 20,417,681","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotSUM,"$ 77,933,621","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotTCE,"$ 2,936,689","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotTOTALSUM,"$ 80,700,671","2021/05/16, 13:00:12"
20210516,1,poolInvPoolTotWIN,"$ 14,696,711","2021/05/16, 13:00:12"
20210516,3,poolInvPoolTotD-T,"$ 765,837","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotDBL,"$ 626,090","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotF-F,"$ 762,709","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotFCT,"$ 785,407","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotPLA,"$ 2,740,668","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotQIN,"$ 4,514,680","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotQPL,"$ 5,128,300","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotSUM,"$ 19,332,315","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotTCE,"$ 491,319","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotTOTALSUM,"$ 20,724,242","2021/05/16, 13:00:54"
20210516,3,poolInvPoolTotWIN,"$ 4,909,232","2021/05/16, 13:00:54"
20210516,4,poolInvPoolTotDBL,"$ 455,930","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotF-F,"$ 568,210","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotFCT,"$ 714,473","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotPLA,"$ 2,244,155","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotQIN,"$ 3,244,992","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotQPL,"$ 4,094,955","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotSUM,"$ 14,666,497","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotT-T,"$ 7,648,304","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotTCE,"$ 381,327","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotTOTALSUM,"$ 22,770,731","2021/05/16, 13:01:23"
20210516,4,poolInvPoolTotWIN,"$ 3,418,385","2021/05/16, 13:01:23"
20210516,5,poolInvPoolTot6UP,"$ 4,837,347","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotDBL,"$ 526,860","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotF-F,"$ 542,708","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotFCT,"$ 705,856","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotPLA,"$ 2,261,896","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotQIN,"$ 3,612,846","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotQPL,"$ 4,324,837","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotSUM,"$ 15,232,841","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotTCE,"$ 428,678","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotTOTALSUM,"$ 20,597,048","2021/05/16, 13:01:51"
20210516,5,poolInvPoolTotWIN,"$ 3,356,020","2021/05/16, 13:01:51"
20210516,6,poolInvPoolTotD-T,"$ 424,202","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotDBL,"$ 358,430","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotF-F,"$ 460,142","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotFCT,"$ 552,943","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotPLA,"$ 1,829,545","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotQIN,"$ 2,840,664","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotQPL,"$ 3,360,816","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotSUM,"$ 12,309,070","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotTCE,"$ 394,386","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotTOTALSUM,"$ 13,091,702","2021/05/16, 13:02:21"
20210516,6,poolInvPoolTotWIN,"$ 2,870,574","2021/05/16, 13:02:21"
20210516,7,poolInvPoolTotDBL,"$ 328,560","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotF-F,"$ 368,534","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotFCT,"$ 416,778","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotPLA,"$ 1,044,785","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotQIN,"$ 2,012,293","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotQPL,"$ 2,200,908","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotSUM,"$ 8,117,197","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotTCE,"$ 310,720","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotTOTALSUM,"$ 8,445,757","2021/05/16, 13:02:44"
20210516,7,poolInvPoolTotWIN,"$ 1,763,179","2021/05/16, 13:02:44"
20210516,8,poolInvPoolTotDBL,"$ 323,790","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotF-F,"$ 376,579","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotFCT,"$ 432,131","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotPLA,"$ 1,172,692","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotQIN,"$ 2,012,124","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotQPL,"$ 2,543,065","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotSUM,"$ 8,646,618","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotTBL,"$ 871,118","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotTCE,"$ 300,577","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotTOTALSUM,"$ 9,841,526","2021/05/16, 13:03:12"
20210516,8,poolInvPoolTotWIN,"$ 1,809,450","2021/05/16, 13:03:12"
20210516,9,poolInvPoolTotD-T,"$ 593,434","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotDBL,"$ 477,900","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotF-F,"$ 410,812","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotFCT,"$ 480,696","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotPLA,"$ 1,153,639","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotQIN,"$ 2,330,049","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotQPL,"$ 2,530,235","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotSUM,"$ 8,956,286","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotTCE,"$ 325,382","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotTOTALSUM,"$ 10,027,620","2021/05/16, 13:03:39"
20210516,9,poolInvPoolTotWIN,"$ 1,725,473","2021/05/16, 13:03:39"
20210516,2,poolInvPoolTotDBL,"$ 818,630","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotF-F,"$ 950,618","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotFCT,"$ 1,266,234","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotPLA,"$ 6,205,904","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotQIN,"$ 7,830,621","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotQPL,"$ 10,524,046","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotSUM,"$ 35,760,937","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotTCE,"$ 754,167","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotTOTALSUM,"$ 36,579,567","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotWIN,"$ 8,229,347","2021/05/16, 13:13:04"
20210516,2,poolInvPoolTotDBL,"$ 842,910","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotF-F,"$ 1,022,968","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotFCT,"$ 1,306,473","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotPLA,"$ 6,280,783","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotQIN,"$ 8,036,842","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotQPL,"$ 10,710,661","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotSUM,"$ 36,483,135","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotTCE,"$ 790,611","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotTOTALSUM,"$ 37,326,045","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotWIN,"$ 8,334,797","2021/05/16, 13:14:05"
20210516,2,poolInvPoolTotDBL,"$ 924,290","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotF-F,"$ 1,141,851","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotFCT,"$ 1,399,091","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotPLA,"$ 6,527,229","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotQIN,"$ 8,427,050","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotQPL,"$ 11,078,924","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotSUM,"$ 38,101,670","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotTCE,"$ 869,002","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotTOTALSUM,"$ 39,025,960","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotWIN,"$ 8,658,523","2021/05/16, 13:15:06"
20210516,2,poolInvPoolTotDBL,"$ 924,290","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotF-F,"$ 1,141,851","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotFCT,"$ 1,399,091","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotPLA,"$ 6,527,229","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotQIN,"$ 8,427,050","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotQPL,"$ 11,078,924","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotSUM,"$ 38,101,670","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotTCE,"$ 869,002","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotTOTALSUM,"$ 39,025,960","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotWIN,"$ 8,658,523","2021/05/16, 13:16:07"
20210516,2,poolInvPoolTotDBL,"$ 992,430","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotF-F,"$ 1,283,839","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotFCT,"$ 1,507,147","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotPLA,"$ 6,779,904","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotQIN,"$ 8,831,737","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotQPL,"$ 11,545,370","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotSUM,"$ 39,902,414","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotTCE,"$ 970,152","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotTOTALSUM,"$ 40,894,844","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotWIN,"$ 8,984,265","2021/05/16, 13:17:08"
20210516,2,poolInvPoolTotDBL,"$ 1,022,930","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotF-F,"$ 1,361,745","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotFCT,"$ 1,589,411","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotPLA,"$ 6,987,137","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotQIN,"$ 9,051,862","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotQPL,"$ 11,773,343","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotSUM,"$ 40,933,517","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotTCE,"$ 1,018,463","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotTOTALSUM,"$ 41,956,447","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotWIN,"$ 9,151,556","2021/05/16, 13:18:10"
20210516,2,poolInvPoolTotDBL,"$ 1,069,600","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotF-F,"$ 1,471,348","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotFCT,"$ 1,664,120","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotPLA,"$ 7,204,749","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotQIN,"$ 9,295,241","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotQPL,"$ 12,002,732","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotSUM,"$ 42,066,648","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotTCE,"$ 1,071,243","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotTOTALSUM,"$ 43,136,248","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotWIN,"$ 9,357,215","2021/05/16, 13:19:08"
20210516,2,poolInvPoolTotDBL,"$ 1,112,320","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotF-F,"$ 1,569,130","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotFCT,"$ 1,750,156","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotPLA,"$ 7,366,750","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotQIN,"$ 9,553,453","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotQPL,"$ 12,271,529","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotSUM,"$ 43,187,932","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotTCE,"$ 1,136,269","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotTOTALSUM,"$ 44,300,252","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotWIN,"$ 9,540,645","2021/05/16, 13:20:10"
20210516,2,poolInvPoolTotDBL,"$ 1,146,590","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotF-F,"$ 1,682,174","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotFCT,"$ 1,858,927","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotPLA,"$ 7,539,770","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotQIN,"$ 9,873,709","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotQPL,"$ 12,520,611","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotSUM,"$ 44,459,749","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotTCE,"$ 1,202,407","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotTOTALSUM,"$ 45,606,339","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotWIN,"$ 9,782,151","2021/05/16, 13:21:10"
20210516,2,poolInvPoolTotDBL,"$ 1,188,870","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotF-F,"$ 1,777,171","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotFCT,"$ 1,935,066","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotPLA,"$ 7,750,742","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotQIN,"$ 10,181,280","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotQPL,"$ 12,799,255","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotSUM,"$ 45,742,948","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotTCE,"$ 1,276,819","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotTOTALSUM,"$ 46,931,818","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotWIN,"$ 10,022,615","2021/05/16, 13:22:11"
20210516,2,poolInvPoolTotDBL,"$ 1,246,940","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotF-F,"$ 1,898,484","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotFCT,"$ 2,024,933","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotPLA,"$ 7,979,035","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotQIN,"$ 10,536,123","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotQPL,"$ 13,144,900","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotSUM,"$ 47,253,564","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotTCE,"$ 1,356,513","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotTOTALSUM,"$ 48,500,504","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotWIN,"$ 10,313,576","2021/05/16, 13:23:12"
20210516,2,poolInvPoolTotDBL,"$ 1,303,770","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotF-F,"$ 2,038,804","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotFCT,"$ 2,127,353","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotPLA,"$ 8,378,249","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotQIN,"$ 11,160,647","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotQPL,"$ 13,539,689","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotSUM,"$ 49,363,505","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotTCE,"$ 1,451,984","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotTOTALSUM,"$ 50,667,275","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotWIN,"$ 10,666,779","2021/05/16, 13:24:12"
20210516,2,poolInvPoolTotDBL,"$ 1,383,120","2021/05/16, 13:25:12"
20210516,2,poolInvPoolTotF-F,"$ 2,206,665","2021/05/16, 13:25:12"
20210516,2,poolInvPoolTotFCT,"$ 2,255,746","2021/05/16, 13:25:12"
