name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,3,7,3,"2021/05/18, 15:05:02",1621321502.098911,124.0
DBL,3,7,4,"2021/05/18, 15:05:02",1621321502.098911,79.0
DBL,3,7,5,"2021/05/18, 15:05:02",1621321502.098911,23.0
DBL,3,7,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,7,7,"2021/05/18, 15:05:02",1621321502.098911,69.0
DBL,3,7,8,"2021/05/18, 15:05:02",1621321502.098911,32.0
DBL,3,7,9,"2021/05/18, 15:05:02",1621321502.098911,40.0
DBL,3,7,10,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,7,11,"2021/05/18, 15:05:02",1621321502.098911,72.0
DBL,3,7,12,"2021/05/18, 15:05:02",1621321502.098911,872.0
DBL,3,8,1,"2021/05/18, 15:05:02",1621321502.098911,349.0
DBL,3,8,2,"2021/05/18, 15:05:02",1621321502.098911,349.0
DBL,3,8,3,"2021/05/18, 15:05:02",1621321502.098911,218.0
DBL,3,8,4,"2021/05/18, 15:05:02",1621321502.098911,872.0
DBL,3,8,5,"2021/05/18, 15:05:02",1621321502.098911,145.0
DBL,3,8,6,"2021/05/18, 15:05:02",1621321502.098911,581.0
DBL,3,8,7,"2021/05/18, 15:05:02",1621321502.098911,116.0
DBL,3,8,8,"2021/05/18, 15:05:02",1621321502.098911,145.0
DBL,3,8,9,"2021/05/18, 15:05:02",1621321502.098911,290.0
DBL,3,8,10,"2021/05/18, 15:05:02",1621321502.098911,581.0
DBL,3,8,11,"2021/05/18, 15:05:02",1621321502.098911,581.0
DBL,3,8,12,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,9,1,"2021/05/18, 15:05:02",1621321502.098911,145.0
DBL,3,9,2,"2021/05/18, 15:05:02",1621321502.098911,75.0
DBL,3,9,3,"2021/05/18, 15:05:02",1621321502.098911,134.0
DBL,3,9,4,"2021/05/18, 15:05:02",1621321502.098911,145.0
DBL,3,9,5,"2021/05/18, 15:05:02",1621321502.098911,17.0
DBL,3,9,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,9,7,"2021/05/18, 15:05:02",1621321502.098911,24.0
DBL,3,9,8,"2021/05/18, 15:05:02",1621321502.098911,37.0
DBL,3,9,9,"2021/05/18, 15:05:02",1621321502.098911,83.0
DBL,3,9,10,"2021/05/18, 15:05:02",1621321502.098911,581.0
DBL,3,9,11,"2021/05/18, 15:05:02",1621321502.098911,62.0
DBL,3,9,12,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,10,1,"2021/05/18, 15:05:02",1621321502.098911,249.0
DBL,3,10,2,"2021/05/18, 15:05:02",1621321502.098911,872.0
DBL,3,10,3,"2021/05/18, 15:05:02",1621321502.098911,581.0
DBL,3,10,4,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,10,5,"2021/05/18, 15:05:02",1621321502.098911,436.0
DBL,3,10,6,"2021/05/18, 15:05:02",1621321502.098911,872.0
DBL,3,10,7,"2021/05/18, 15:05:02",1621321502.098911,872.0
DBL,3,10,8,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,10,9,"2021/05/18, 15:05:02",1621321502.098911,158.0
DBL,3,10,10,"2021/05/18, 15:05:02",1621321502.098911,218.0
DBL,3,10,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,10,12,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,11,1,"2021/05/18, 15:05:02",1621321502.098911,290.0
DBL,3,11,2,"2021/05/18, 15:05:02",1621321502.098911,87.0
DBL,3,11,3,"2021/05/18, 15:05:02",1621321502.098911,87.0
DBL,3,11,4,"2021/05/18, 15:05:02",1621321502.098911,174.0
DBL,3,11,5,"2021/05/18, 15:05:02",1621321502.098911,28.0
DBL,3,11,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,11,7,"2021/05/18, 15:05:02",1621321502.098911,32.0
DBL,3,11,8,"2021/05/18, 15:05:02",1621321502.098911,48.0
DBL,3,11,9,"2021/05/18, 15:05:02",1621321502.098911,91.0
DBL,3,11,10,"2021/05/18, 15:05:02",1621321502.098911,116.0
DBL,3,11,11,"2021/05/18, 15:05:02",1621321502.098911,79.0
DBL,3,11,12,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,12,1,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,12,2,"2021/05/18, 15:05:02",1621321502.098911,436.0
DBL,3,12,3,"2021/05/18, 15:05:02",1621321502.098911,436.0
DBL,3,12,4,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,12,5,"2021/05/18, 15:05:02",1621321502.098911,349.0
DBL,3,12,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,12,7,"2021/05/18, 15:05:02",1621321502.098911,436.0
DBL,3,12,8,"2021/05/18, 15:05:02",1621321502.098911,290.0
DBL,3,12,9,"2021/05/18, 15:05:02",1621321502.098911,349.0
DBL,3,12,10,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,3,12,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
