name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,6,3,3,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,3,4,"2021/05/18, 18:30:01",1621333801.686031,343.0
DBL,6,3,5,"2021/05/18, 18:30:01",1621333801.686031,687.0
DBL,6,3,6,"2021/05/18, 18:30:01",1621333801.686031,250.0
DBL,6,3,7,"2021/05/18, 18:30:01",1621333801.686031,27.0
DBL,6,3,8,"2021/05/18, 18:30:01",1621333801.686031,275.0
DBL,6,3,9,"2021/05/18, 18:30:01",1621333801.686031,343.0
DBL,6,3,10,"2021/05/18, 18:30:01",1621333801.686031,161.0
DBL,6,3,11,"2021/05/18, 18:30:01",1621333801.686031,119.0
DBL,6,4,1,"2021/05/18, 18:30:01",1621333801.686031,98.0
DBL,6,4,2,"2021/05/18, 18:30:01",1621333801.686031,47.0
DBL,6,4,3,"2021/05/18, 18:30:01",1621333801.686031,275.0
DBL,6,4,4,"2021/05/18, 18:30:01",1621333801.686031,110.0
DBL,6,4,5,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,4,6,"2021/05/18, 18:30:01",1621333801.686031,137.0
DBL,6,4,7,"2021/05/18, 18:30:01",1621333801.686031,25.0
DBL,6,4,8,"2021/05/18, 18:30:01",1621333801.686031,183.0
DBL,6,4,9,"2021/05/18, 18:30:01",1621333801.686031,211.0
DBL,6,4,10,"2021/05/18, 18:30:01",1621333801.686031,38.0
DBL,6,4,11,"2021/05/18, 18:30:01",1621333801.686031,44.0
DBL,6,5,1,"2021/05/18, 18:30:01",1621333801.686031,42.0
DBL,6,5,2,"2021/05/18, 18:30:01",1621333801.686031,70.0
DBL,6,5,3,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,5,4,"2021/05/18, 18:30:01",1621333801.686031,80.0
DBL,6,5,5,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,5,6,"2021/05/18, 18:30:01",1621333801.686031,125.0
DBL,6,5,7,"2021/05/18, 18:30:01",1621333801.686031,9.6
DBL,6,5,8,"2021/05/18, 18:30:01",1621333801.686031,51.0
DBL,6,5,9,"2021/05/18, 18:30:01",1621333801.686031,88.0
DBL,6,5,10,"2021/05/18, 18:30:01",1621333801.686031,52.0
DBL,6,5,11,"2021/05/18, 18:30:01",1621333801.686031,39.0
DBL,6,6,1,"2021/05/18, 18:30:01",1621333801.686031,105.0
DBL,6,6,2,"2021/05/18, 18:30:01",1621333801.686031,119.0
DBL,6,6,3,"2021/05/18, 18:30:01",1621333801.686031,550.0
DBL,6,6,4,"2021/05/18, 18:30:01",1621333801.686031,105.0
DBL,6,6,5,"2021/05/18, 18:30:01",1621333801.686031,392.0
DBL,6,6,6,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,6,6,7,"2021/05/18, 18:30:01",1621333801.686031,18.0
DBL,6,6,8,"2021/05/18, 18:30:01",1621333801.686031,78.0
DBL,6,6,9,"2021/05/18, 18:30:01",1621333801.686031,250.0
DBL,6,6,10,"2021/05/18, 18:30:01",1621333801.686031,125.0
DBL,6,6,11,"2021/05/18, 18:30:01",1621333801.686031,36.0
DBL,6,7,1,"2021/05/18, 18:30:01",1621333801.686031,38.0
DBL,6,7,2,"2021/05/18, 18:30:01",1621333801.686031,33.0
DBL,6,7,3,"2021/05/18, 18:30:01",1621333801.686031,250.0
DBL,6,7,4,"2021/05/18, 18:30:01",1621333801.686031,67.0
DBL,6,7,5,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,7,6,"2021/05/18, 18:30:01",1621333801.686031,39.0
DBL,6,7,7,"2021/05/18, 18:30:01",1621333801.686031,6.1
DBL,6,7,8,"2021/05/18, 18:30:01",1621333801.686031,43.0
DBL,6,7,9,"2021/05/18, 18:30:01",1621333801.686031,76.0
DBL,6,7,10,"2021/05/18, 18:30:01",1621333801.686031,32.0
DBL,6,7,11,"2021/05/18, 18:30:01",1621333801.686031,21.0
DBL,6,8,1,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,8,2,"2021/05/18, 18:30:01",1621333801.686031,687.0
DBL,6,8,3,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,8,4,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,8,5,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,8,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,8,7,"2021/05/18, 18:30:01",1621333801.686031,125.0
DBL,6,8,8,"2021/05/18, 18:30:01",1621333801.686031,343.0
DBL,6,8,9,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,8,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,8,11,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,6,9,1,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,6,9,2,"2021/05/18, 18:30:01",1621333801.686031,275.0
DBL,6,9,3,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,9,4,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,9,5,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,9,6,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,6,9,7,"2021/05/18, 18:30:01",1621333801.686031,58.0
DBL,6,9,8,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,9,9,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,6,9,10,"2021/05/18, 18:30:01",1621333801.686031,250.0
DBL,6,9,11,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,10,1,"2021/05/18, 18:30:01",1621333801.686031,98.0
DBL,6,10,2,"2021/05/18, 18:30:01",1621333801.686031,152.0
DBL,6,10,3,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,10,4,"2021/05/18, 18:30:01",1621333801.686031,183.0
DBL,6,10,5,"2021/05/18, 18:30:01",1621333801.686031,343.0
DBL,6,10,6,"2021/05/18, 18:30:01",1621333801.686031,125.0
DBL,6,10,7,"2021/05/18, 18:30:01",1621333801.686031,38.0
DBL,6,10,8,"2021/05/18, 18:30:01",1621333801.686031,171.0
DBL,6,10,9,"2021/05/18, 18:30:01",1621333801.686031,105.0
DBL,6,10,10,"2021/05/18, 18:30:01",1621333801.686031,105.0
DBL,6,10,11,"2021/05/18, 18:30:01",1621333801.686031,70.0
DBL,6,11,1,"2021/05/18, 18:30:01",1621333801.686031,550.0
DBL,6,11,2,"2021/05/18, 18:30:01",1621333801.686031,550.0
DBL,6,11,3,"2021/05/18, 18:30:01",1621333801.686031,687.0
DBL,6,11,4,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,6,11,5,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,11,6,"2021/05/18, 18:30:01",1621333801.686031,687.0
DBL,6,11,7,"2021/05/18, 18:30:01",1621333801.686031,78.0
DBL,6,11,8,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,11,9,"2021/05/18, 18:30:01",1621333801.686031,392.0
DBL,6,11,10,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,6,11,11,"2021/05/18, 18:30:01",1621333801.686031,152.0
DBL,6,12,1,"2021/05/18, 18:30:01",1621333801.686031,550.0
DBL,6,12,2,"2021/05/18, 18:30:01",1621333801.686031,550.0
DBL,6,12,3,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,12,4,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,12,5,"2021/05/18, 18:30:01",1621333801.686031,916.0
DBL,6,12,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,12,7,"2021/05/18, 18:30:01",1621333801.686031,94.0
DBL,6,12,8,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,12,9,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,12,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,6,12,11,"2021/05/18, 18:30:01",1621333801.686031,392.0
