name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,4,1,1,"2021/05/18, 15:05:02",1621321502.098911,71.0
DBL,4,1,2,"2021/05/18, 15:05:02",1621321502.098911,272.0
DBL,4,1,3,"2021/05/18, 15:05:02",1621321502.098911,148.0
DBL,4,1,4,"2021/05/18, 15:05:02",1621321502.098911,272.0
DBL,4,1,5,"2021/05/18, 15:05:02",1621321502.098911,102.0
DBL,4,1,6,"2021/05/18, 15:05:02",1621321502.098911,125.0
DBL,4,1,7,"2021/05/18, 15:05:02",1621321502.098911,90.0
DBL,4,1,8,"2021/05/18, 15:05:02",1621321502.098911,272.0
DBL,4,1,9,"2021/05/18, 15:05:02",1621321502.098911,545.0
DBL,4,1,10,"2021/05/18, 15:05:02",1621321502.098911,181.0
DBL,4,1,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,4,1,12,"2021/05/18, 15:05:02",1621321502.098911,545.0
DBL,4,2,1,"2021/05/18, 15:05:02",1621321502.098911,65.0
DBL,4,2,2,"2021/05/18, 15:05:02",1621321502.098911,28.0
DBL,4,2,3,"2021/05/18, 15:05:02",1621321502.098911,81.0
DBL,4,2,4,"2021/05/18, 15:05:02",1621321502.098911,181.0
DBL,4,2,5,"2021/05/18, 15:05:02",1621321502.098911,86.0
DBL,4,2,6,"2021/05/18, 15:05:02",1621321502.098911,109.0
DBL,4,2,7,"2021/05/18, 15:05:02",1621321502.098911,32.0
DBL,4,2,8,"2021/05/18, 15:05:02",1621321502.098911,233.0
DBL,4,2,9,"2021/05/18, 15:05:02",1621321502.098911,818.0
DBL,4,2,10,"2021/05/18, 15:05:02",1621321502.098911,233.0
DBL,4,2,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,4,2,12,"2021/05/18, 15:05:02",1621321502.098911,204.0
DBL,4,3,1,"2021/05/18, 15:05:02",1621321502.098911,86.0
DBL,4,3,2,"2021/05/18, 15:05:02",1621321502.098911,204.0
DBL,4,3,3,"2021/05/18, 15:05:02",1621321502.098911,74.0
DBL,4,3,4,"2021/05/18, 15:05:02",1621321502.098911,204.0
DBL,4,3,5,"2021/05/18, 15:05:02",1621321502.098911,163.0
DBL,4,3,6,"2021/05/18, 15:05:02",1621321502.098911,136.0
DBL,4,3,7,"2021/05/18, 15:05:02",1621321502.098911,44.0
DBL,4,3,8,"2021/05/18, 15:05:02",1621321502.098911,233.0
DBL,4,3,9,"2021/05/18, 15:05:02",1621321502.098911,409.0
DBL,4,3,10,"2021/05/18, 15:05:02",1621321502.098911,181.0
DBL,4,3,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,4,3,12,"2021/05/18, 15:05:02",1621321502.098911,272.0
DBL,4,4,1,"2021/05/18, 15:05:02",1621321502.098911,181.0
DBL,4,4,2,"2021/05/18, 15:05:02",1621321502.098911,545.0
DBL,4,4,3,"2021/05/18, 15:05:02",1621321502.098911,116.0
DBL,4,4,4,"2021/05/18, 15:05:02",1621321502.098911,181.0
DBL,4,4,5,"2021/05/18, 15:05:02",1621321502.098911,125.0
DBL,4,4,6,"2021/05/18, 15:05:02",1621321502.098911,545.0
