name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,8,2,7,"2021/05/18, 18:30:01",1621333801.686031,505.0
DBL,8,2,8,"2021/05/18, 18:30:01",1621333801.686031,590.0
DBL,8,2,9,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,2,10,"2021/05/18, 18:30:01",1621333801.686031,107.0
DBL,8,2,11,"2021/05/18, 18:30:01",1621333801.686031,354.0
DBL,8,2,12,"2021/05/18, 18:30:01",1621333801.686031,708.0
DBL,8,3,1,"2021/05/18, 18:30:01",1621333801.686031,272.0
DBL,8,3,2,"2021/05/18, 18:30:01",1621333801.686031,30.0
DBL,8,3,3,"2021/05/18, 18:30:01",1621333801.686031,43.0
DBL,8,3,4,"2021/05/18, 18:30:01",1621333801.686031,80.0
DBL,8,3,5,"2021/05/18, 18:30:01",1621333801.686031,708.0
DBL,8,3,6,"2021/05/18, 18:30:01",1621333801.686031,221.0
DBL,8,3,7,"2021/05/18, 18:30:01",1621333801.686031,72.0
DBL,8,3,8,"2021/05/18, 18:30:01",1621333801.686031,98.0
DBL,8,3,9,"2021/05/18, 18:30:01",1621333801.686031,110.0
DBL,8,3,10,"2021/05/18, 18:30:01",1621333801.686031,16.0
DBL,8,3,11,"2021/05/18, 18:30:01",1621333801.686031,101.0
DBL,8,3,12,"2021/05/18, 18:30:01",1621333801.686031,393.0
DBL,8,4,1,"2021/05/18, 18:30:01",1621333801.686031,160.0
DBL,8,4,2,"2021/05/18, 18:30:01",1621333801.686031,76.0
DBL,8,4,3,"2021/05/18, 18:30:01",1621333801.686031,136.0
DBL,8,4,4,"2021/05/18, 18:30:01",1621333801.686031,64.0
DBL,8,4,5,"2021/05/18, 18:30:01",1621333801.686031,505.0
DBL,8,4,6,"2021/05/18, 18:30:01",1621333801.686031,131.0
DBL,8,4,7,"2021/05/18, 18:30:01",1621333801.686031,177.0
DBL,8,4,8,"2021/05/18, 18:30:01",1621333801.686031,160.0
DBL,8,4,9,"2021/05/18, 18:30:01",1621333801.686031,110.0
DBL,8,4,10,"2021/05/18, 18:30:01",1621333801.686031,21.0
DBL,8,4,11,"2021/05/18, 18:30:01",1621333801.686031,186.0
DBL,8,4,12,"2021/05/18, 18:30:01",1621333801.686031,393.0
DBL,8,5,1,"2021/05/18, 18:30:01",1621333801.686031,88.0
DBL,8,5,2,"2021/05/18, 18:30:01",1621333801.686031,11.0
DBL,8,5,3,"2021/05/18, 18:30:01",1621333801.686031,29.0
DBL,8,5,4,"2021/05/18, 18:30:01",1621333801.686031,42.0
DBL,8,5,5,"2021/05/18, 18:30:01",1621333801.686031,118.0
DBL,8,5,6,"2021/05/18, 18:30:01",1621333801.686031,186.0
DBL,8,5,7,"2021/05/18, 18:30:01",1621333801.686031,66.0
DBL,8,5,8,"2021/05/18, 18:30:01",1621333801.686031,75.0
DBL,8,5,9,"2021/05/18, 18:30:01",1621333801.686031,53.0
DBL,8,5,10,"2021/05/18, 18:30:01",1621333801.686031,10.0
DBL,8,5,11,"2021/05/18, 18:30:01",1621333801.686031,54.0
DBL,8,5,12,"2021/05/18, 18:30:01",1621333801.686031,168.0
DBL,8,6,1,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,8,6,2,"2021/05/18, 18:30:01",1621333801.686031,160.0
DBL,8,6,3,"2021/05/18, 18:30:01",1621333801.686031,160.0
DBL,8,6,4,"2021/05/18, 18:30:01",1621333801.686031,321.0
DBL,8,6,5,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,6,6,"2021/05/18, 18:30:01",1621333801.686031,221.0
DBL,8,6,7,"2021/05/18, 18:30:01",1621333801.686031,131.0
DBL,8,6,8,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,8,6,9,"2021/05/18, 18:30:01",1621333801.686031,208.0
DBL,8,6,10,"2021/05/18, 18:30:01",1621333801.686031,86.0
DBL,8,6,11,"2021/05/18, 18:30:01",1621333801.686031,272.0
DBL,8,6,12,"2021/05/18, 18:30:01",1621333801.686031,708.0
DBL,8,7,1,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,8,7,2,"2021/05/18, 18:30:01",1621333801.686031,47.0
DBL,8,7,3,"2021/05/18, 18:30:01",1621333801.686031,56.0
DBL,8,7,4,"2021/05/18, 18:30:01",1621333801.686031,66.0
DBL,8,7,5,"2021/05/18, 18:30:01",1621333801.686031,221.0
DBL,8,7,6,"2021/05/18, 18:30:01",1621333801.686031,505.0
DBL,8,7,7,"2021/05/18, 18:30:01",1621333801.686031,52.0
DBL,8,7,8,"2021/05/18, 18:30:01",1621333801.686031,177.0
DBL,8,7,9,"2021/05/18, 18:30:01",1621333801.686031,122.0
DBL,8,7,10,"2021/05/18, 18:30:01",1621333801.686031,16.0
DBL,8,7,11,"2021/05/18, 18:30:01",1621333801.686031,295.0
DBL,8,7,12,"2021/05/18, 18:30:01",1621333801.686031,442.0
DBL,8,8,1,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,8,8,2,"2021/05/18, 18:30:01",1621333801.686031,107.0
DBL,8,8,3,"2021/05/18, 18:30:01",1621333801.686031,93.0
DBL,8,8,4,"2021/05/18, 18:30:01",1621333801.686031,208.0
DBL,8,8,5,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,8,6,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,8,8,7,"2021/05/18, 18:30:01",1621333801.686031,196.0
DBL,8,8,8,"2021/05/18, 18:30:01",1621333801.686031,126.0
DBL,8,8,9,"2021/05/18, 18:30:01",1621333801.686031,78.0
DBL,8,8,10,"2021/05/18, 18:30:01",1621333801.686031,47.0
DBL,8,8,11,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,8,8,12,"2021/05/18, 18:30:01",1621333801.686031,442.0
DBL,8,9,1,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,8,9,2,"2021/05/18, 18:30:01",1621333801.686031,505.0
DBL,8,9,3,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,8,9,4,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,9,5,"2021/05/18, 18:30:01",1621333801.686031,505.0
DBL,8,9,6,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,9,7,"2021/05/18, 18:30:01",1621333801.686031,708.0
DBL,8,9,8,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,8,9,9,"2021/05/18, 18:30:01",1621333801.686031,442.0
DBL,8,9,10,"2021/05/18, 18:30:01",1621333801.686031,186.0
DBL,8,9,11,"2021/05/18, 18:30:01",1621333801.686031,590.0
DBL,8,9,12,"2021/05/18, 18:30:01",1621333801.686031,590.0
DBL,8,10,1,"2021/05/18, 18:30:01",1621333801.686031,442.0
DBL,8,10,2,"2021/05/18, 18:30:01",1621333801.686031,107.0
DBL,8,10,3,"2021/05/18, 18:30:01",1621333801.686031,186.0
DBL,8,10,4,"2021/05/18, 18:30:01",1621333801.686031,208.0
DBL,8,10,5,"2021/05/18, 18:30:01",1621333801.686031,885.0
DBL,8,10,6,"2021/05/18, 18:30:01",1621333801.686031,177.0
DBL,8,10,7,"2021/05/18, 18:30:01",1621333801.686031,177.0
DBL,8,10,8,"2021/05/18, 18:30:01",1621333801.686031,221.0
DBL,8,10,9,"2021/05/18, 18:30:01",1621333801.686031,160.0
DBL,8,10,10,"2021/05/18, 18:30:01",1621333801.686031,68.0
DBL,8,10,11,"2021/05/18, 18:30:01",1621333801.686031,186.0
DBL,8,10,12,"2021/05/18, 18:30:01",1621333801.686031,321.0
DBL,8,11,1,"2021/05/18, 18:30:01",1621333801.686031,321.0
DBL,8,11,2,"2021/05/18, 18:30:01",1621333801.686031,177.0
DBL,8,11,3,"2021/05/18, 18:30:01",1621333801.686031,196.0
DBL,8,11,4,"2021/05/18, 18:30:01",1621333801.686031,442.0
DBL,8,11,5,"2021/05/18, 18:30:01",1621333801.686031,708.0
DBL,8,11,6,"2021/05/18, 18:30:01",1621333801.686031,354.0
DBL,8,11,7,"2021/05/18, 18:30:01",1621333801.686031,393.0
DBL,8,11,8,"2021/05/18, 18:30:01",1621333801.686031,354.0
DBL,8,11,9,"2021/05/18, 18:30:01",1621333801.686031,272.0
DBL,8,11,10,"2021/05/18, 18:30:01",1621333801.686031,126.0
DBL,8,11,11,"2021/05/18, 18:30:01",1621333801.686031,110.0
DBL,8,11,12,"2021/05/18, 18:30:01",1621333801.686031,354.0
