name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,1,1,1,"2021/05/18, 15:05:02",1621321502.098911,43.0
DBL,1,1,2,"2021/05/18, 15:05:02",1621321502.098911,59.0
DBL,1,1,3,"2021/05/18, 15:05:02",1621321502.098911,101.0
DBL,1,1,4,"2021/05/18, 15:05:02",1621321502.098911,82.0
DBL,1,1,5,"2021/05/18, 15:05:02",1621321502.098911,41.0
DBL,1,1,6,"2021/05/18, 15:05:02",1621321502.098911,146.0
DBL,1,1,7,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,1,8,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,1,9,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,1,10,"2021/05/18, 15:05:02",1621321502.098911,190.0
DBL,1,1,11,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,1,12,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,2,1,"2021/05/18, 15:05:02",1621321502.098911,92.0
DBL,1,2,2,"2021/05/18, 15:05:02",1621321502.098911,111.0
DBL,1,2,3,"2021/05/18, 15:05:02",1621321502.098911,95.0
DBL,1,2,4,"2021/05/18, 15:05:02",1621321502.098911,48.0
DBL,1,2,5,"2021/05/18, 15:05:02",1621321502.098911,41.0
DBL,1,2,6,"2021/05/18, 15:05:02",1621321502.098911,359.0
DBL,1,2,7,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,2,8,"2021/05/18, 15:05:02",1621321502.098911,170.0
DBL,1,2,9,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,2,10,"2021/05/18, 15:05:02",1621321502.098911,115.0
DBL,1,2,11,"2021/05/18, 15:05:02",1621321502.098911,190.0
DBL,1,2,12,"2021/05/18, 15:05:02",1621321502.098911,230.0
DBL,1,3,1,"2021/05/18, 15:05:02",1621321502.098911,60.0
DBL,1,3,2,"2021/05/18, 15:05:02",1621321502.098911,68.0
DBL,1,3,3,"2021/05/18, 15:05:02",1621321502.098911,89.0
DBL,1,3,4,"2021/05/18, 15:05:02",1621321502.098911,65.0
DBL,1,3,5,"2021/05/18, 15:05:02",1621321502.098911,40.0
DBL,1,3,6,"2021/05/18, 15:05:02",1621321502.098911,403.0
DBL,1,3,7,"2021/05/18, 15:05:02",1621321502.098911,107.0
DBL,1,3,8,"2021/05/18, 15:05:02",1621321502.098911,190.0
DBL,1,3,9,"2021/05/18, 15:05:02",1621321502.098911,461.0
DBL,1,3,10,"2021/05/18, 15:05:02",1621321502.098911,161.0
DBL,1,3,11,"2021/05/18, 15:05:02",1621321502.098911,153.0
DBL,1,3,12,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,4,1,"2021/05/18, 15:05:02",1621321502.098911,33.0
DBL,1,4,2,"2021/05/18, 15:05:02",1621321502.098911,12.0
DBL,1,4,3,"2021/05/18, 15:05:02",1621321502.098911,31.0
DBL,1,4,4,"2021/05/18, 15:05:02",1621321502.098911,11.0
DBL,1,4,5,"2021/05/18, 15:05:02",1621321502.098911,8.7
DBL,1,4,6,"2021/05/18, 15:05:02",1621321502.098911,124.0
DBL,1,4,7,"2021/05/18, 15:05:02",1621321502.098911,38.0
DBL,1,4,8,"2021/05/18, 15:05:02",1621321502.098911,60.0
DBL,1,4,9,"2021/05/18, 15:05:02",1621321502.098911,124.0
DBL,1,4,10,"2021/05/18, 15:05:02",1621321502.098911,58.0
DBL,1,4,11,"2021/05/18, 15:05:02",1621321502.098911,54.0
DBL,1,4,12,"2021/05/18, 15:05:02",1621321502.098911,41.0
DBL,1,5,1,"2021/05/18, 15:05:02",1621321502.098911,48.0
DBL,1,5,2,"2021/05/18, 15:05:02",1621321502.098911,29.0
DBL,1,5,3,"2021/05/18, 15:05:02",1621321502.098911,92.0
DBL,1,5,4,"2021/05/18, 15:05:02",1621321502.098911,48.0
DBL,1,5,5,"2021/05/18, 15:05:02",1621321502.098911,15.0
DBL,1,5,6,"2021/05/18, 15:05:02",1621321502.098911,179.0
DBL,1,5,7,"2021/05/18, 15:05:02",1621321502.098911,82.0
DBL,1,5,8,"2021/05/18, 15:05:02",1621321502.098911,124.0
DBL,1,5,9,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,5,10,"2021/05/18, 15:05:02",1621321502.098911,161.0
DBL,1,5,11,"2021/05/18, 15:05:02",1621321502.098911,403.0
DBL,1,5,12,"2021/05/18, 15:05:02",1621321502.098911,107.0
DBL,1,6,1,"2021/05/18, 15:05:02",1621321502.098911,461.0
DBL,1,6,2,"2021/05/18, 15:05:02",1621321502.098911,215.0
DBL,1,6,3,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,6,4,"2021/05/18, 15:05:02",1621321502.098911,248.0
DBL,1,6,5,"2021/05/18, 15:05:02",1621321502.098911,92.0
DBL,1,6,6,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,6,7,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,6,8,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,6,9,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,6,10,"2021/05/18, 15:05:02",1621321502.098911,403.0
DBL,1,6,11,"2021/05/18, 15:05:02",1621321502.098911,646.0
DBL,1,6,12,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,7,1,"2021/05/18, 15:05:02",1621321502.098911,111.0
DBL,1,7,2,"2021/05/18, 15:05:02",1621321502.098911,55.0
DBL,1,7,3,"2021/05/18, 15:05:02",1621321502.098911,63.0
DBL,1,7,4,"2021/05/18, 15:05:02",1621321502.098911,73.0
DBL,1,7,5,"2021/05/18, 15:05:02",1621321502.098911,26.0
DBL,1,7,6,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,7,7,"2021/05/18, 15:05:02",1621321502.098911,111.0
DBL,1,7,8,"2021/05/18, 15:05:02",1621321502.098911,170.0
DBL,1,7,9,"2021/05/18, 15:05:02",1621321502.098911,190.0
DBL,1,7,10,"2021/05/18, 15:05:02",1621321502.098911,89.0
DBL,1,7,11,"2021/05/18, 15:05:02",1621321502.098911,269.0
DBL,1,7,12,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,8,1,"2021/05/18, 15:05:02",1621321502.098911,646.0
DBL,1,8,2,"2021/05/18, 15:05:02",1621321502.098911,646.0
DBL,1,8,3,"2021/05/18, 15:05:02",1621321502.098911,461.0
DBL,1,8,4,"2021/05/18, 15:05:02",1621321502.098911,359.0
DBL,1,8,5,"2021/05/18, 15:05:02",1621321502.098911,124.0
DBL,1,8,6,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,8,7,"2021/05/18, 15:05:02",1621321502.098911,403.0
DBL,1,8,8,"2021/05/18, 15:05:02",1621321502.098911,248.0
DBL,1,8,9,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,8,10,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,8,11,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,8,12,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,9,1,"2021/05/18, 15:05:02",1621321502.098911,170.0
DBL,1,9,2,"2021/05/18, 15:05:02",1621321502.098911,104.0
DBL,1,9,3,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,9,4,"2021/05/18, 15:05:02",1621321502.098911,34.0
DBL,1,9,5,"2021/05/18, 15:05:02",1621321502.098911,60.0
DBL,1,9,6,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,9,7,"2021/05/18, 15:05:02",1621321502.098911,215.0
DBL,1,9,8,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,9,9,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,9,10,"2021/05/18, 15:05:02",1621321502.098911,230.0
DBL,1,9,11,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,9,12,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,10,1,"2021/05/18, 15:05:02",1621321502.098911,170.0
DBL,1,10,2,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,10,3,"2021/05/18, 15:05:02",1621321502.098911,129.0
DBL,1,10,4,"2021/05/18, 15:05:02",1621321502.098911,129.0
DBL,1,10,5,"2021/05/18, 15:05:02",1621321502.098911,80.0
DBL,1,10,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,10,7,"2021/05/18, 15:05:02",1621321502.098911,248.0
DBL,1,10,8,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,10,9,"2021/05/18, 15:05:02",1621321502.098911,646.0
DBL,1,10,10,"2021/05/18, 15:05:02",1621321502.098911,179.0
DBL,1,10,11,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,10,12,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,11,1,"2021/05/18, 15:05:02",1621321502.098911,248.0
DBL,1,11,2,"2021/05/18, 15:05:02",1621321502.098911,230.0
DBL,1,11,3,"2021/05/18, 15:05:02",1621321502.098911,403.0
DBL,1,11,4,"2021/05/18, 15:05:02",1621321502.098911,179.0
DBL,1,11,5,"2021/05/18, 15:05:02",1621321502.098911,92.0
DBL,1,11,6,"2021/05/18, 15:05:02",1621321502.098911,359.0
DBL,1,11,7,"2021/05/18, 15:05:02",1621321502.098911,323.0
DBL,1,11,8,"2021/05/18, 15:05:02",1621321502.098911,461.0
DBL,1,11,9,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,11,10,"2021/05/18, 15:05:02",1621321502.098911,201.0
DBL,1,11,11,"2021/05/18, 15:05:02",1621321502.098911,248.0
DBL,1,11,12,"2021/05/18, 15:05:02",1621321502.098911,293.0
DBL,1,12,1,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,2,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,3,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,12,4,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,12,5,"2021/05/18, 15:05:02",1621321502.098911,179.0
DBL,1,12,6,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,7,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,8,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,12,9,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,10,"2021/05/18, 15:05:02",1621321502.098911,999.0
DBL,1,12,11,"2021/05/18, 15:05:02",1621321502.098911,807.0
DBL,1,12,12,"2021/05/18, 15:05:02",1621321502.098911,538.0
DBL,1,1,1,"2021/05/18, 18:30:01",1621333801.686031,71.0
DBL,1,1,2,"2021/05/18, 18:30:01",1621333801.686031,71.0
DBL,1,1,3,"2021/05/18, 18:30:01",1621333801.686031,152.0
DBL,1,1,4,"2021/05/18, 18:30:01",1621333801.686031,116.0
DBL,1,1,5,"2021/05/18, 18:30:01",1621333801.686031,55.0
DBL,1,1,6,"2021/05/18, 18:30:01",1621333801.686031,229.0
DBL,1,1,7,"2021/05/18, 18:30:01",1621333801.686031,209.0
DBL,1,1,8,"2021/05/18, 18:30:01",1621333801.686031,192.0
DBL,1,1,9,"2021/05/18, 18:30:01",1621333801.686031,732.0
DBL,1,1,10,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,1,1,11,"2021/05/18, 18:30:01",1621333801.686031,385.0
DBL,1,1,12,"2021/05/18, 18:30:01",1621333801.686031,281.0
DBL,1,2,1,"2021/05/18, 18:30:01",1621333801.686031,95.0
DBL,1,2,2,"2021/05/18, 18:30:01",1621333801.686031,69.0
DBL,1,2,3,"2021/05/18, 18:30:01",1621333801.686031,78.0
DBL,1,2,4,"2021/05/18, 18:30:01",1621333801.686031,62.0
DBL,1,2,5,"2021/05/18, 18:30:01",1621333801.686031,56.0
DBL,1,2,6,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,1,2,7,"2021/05/18, 18:30:01",1621333801.686031,128.0
DBL,1,2,8,"2021/05/18, 18:30:01",1621333801.686031,138.0
DBL,1,2,9,"2021/05/18, 18:30:01",1621333801.686031,814.0
DBL,1,2,10,"2021/05/18, 18:30:01",1621333801.686031,133.0
DBL,1,2,11,"2021/05/18, 18:30:01",1621333801.686031,236.0
DBL,1,2,12,"2021/05/18, 18:30:01",1621333801.686031,261.0
DBL,1,3,1,"2021/05/18, 18:30:01",1621333801.686031,81.0
DBL,1,3,2,"2021/05/18, 18:30:01",1621333801.686031,82.0
DBL,1,3,3,"2021/05/18, 18:30:01",1621333801.686031,74.0
DBL,1,3,4,"2021/05/18, 18:30:01",1621333801.686031,48.0
DBL,1,3,5,"2021/05/18, 18:30:01",1621333801.686031,53.0
DBL,1,3,6,"2021/05/18, 18:30:01",1621333801.686031,458.0
DBL,1,3,7,"2021/05/18, 18:30:01",1621333801.686031,124.0
DBL,1,3,8,"2021/05/18, 18:30:01",1621333801.686031,252.0
DBL,1,3,9,"2021/05/18, 18:30:01",1621333801.686031,523.0
DBL,1,3,10,"2021/05/18, 18:30:01",1621333801.686031,116.0
DBL,1,3,11,"2021/05/18, 18:30:01",1621333801.686031,133.0
DBL,1,3,12,"2021/05/18, 18:30:01",1621333801.686031,305.0
DBL,1,4,1,"2021/05/18, 18:30:01",1621333801.686031,33.0
DBL,1,4,2,"2021/05/18, 18:30:01",1621333801.686031,12.0
DBL,1,4,3,"2021/05/18, 18:30:01",1621333801.686031,28.0
DBL,1,4,4,"2021/05/18, 18:30:01",1621333801.686031,9.6
DBL,1,4,5,"2021/05/18, 18:30:01",1621333801.686031,7.3
DBL,1,4,6,"2021/05/18, 18:30:01",1621333801.686031,118.0
DBL,1,4,7,"2021/05/18, 18:30:01",1621333801.686031,45.0
DBL,1,4,8,"2021/05/18, 18:30:01",1621333801.686031,38.0
DBL,1,4,9,"2021/05/18, 18:30:01",1621333801.686031,77.0
DBL,1,4,10,"2021/05/18, 18:30:01",1621333801.686031,47.0
DBL,1,4,11,"2021/05/18, 18:30:01",1621333801.686031,55.0
DBL,1,4,12,"2021/05/18, 18:30:01",1621333801.686031,44.0
DBL,1,5,1,"2021/05/18, 18:30:01",1621333801.686031,69.0
DBL,1,5,2,"2021/05/18, 18:30:01",1621333801.686031,32.0
DBL,1,5,3,"2021/05/18, 18:30:01",1621333801.686031,92.0
DBL,1,5,4,"2021/05/18, 18:30:01",1621333801.686031,43.0
DBL,1,5,5,"2021/05/18, 18:30:01",1621333801.686031,17.0
DBL,1,5,6,"2021/05/18, 18:30:01",1621333801.686031,281.0
DBL,1,5,7,"2021/05/18, 18:30:01",1621333801.686031,99.0
DBL,1,5,8,"2021/05/18, 18:30:01",1621333801.686031,152.0
